id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,default_profile,status,default_profile_image,has_extended_profile,name,bot,desc_bot,Age
2215073972,2215073972,pony_strategies,,Best Strategy Guides for P’‚neis Brilhantes series,None,106,3,21,11/26/2013 3:54,0,FALSE,11152,en,TRUE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sat Apr 08 01:49:01 +0000 2017', 'id': 850525861132484608, 'id_str': '850525861132484608', 'text': 'she exclaimed.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://www.example.com/"" rel=""nofollow"">Ebooks Brilhantes</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 4, 8, 1, 49, 1), id=850525861132484608, id_str='850525861132484608', text='she exclaimed.', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='Ebooks Brilhantes', source_url='http://www.example.com/', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",FALSE,FALSE,Ebooks Brilhantes,1,0,1229
2903085721,2903085721,imgconvos,,"@-mention me in a tweet from any reply thread between the image bots i follow, and i'll make a gif out of their conversation // by @thricedotted",https://t.co/1nSo6q0iJq,577,17,96,11/17/2014 21:22,0,FALSE,5234,en,FALSE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Fri Jul 29 16:39:09 +0000 2016', 'id': 759065736895533056, 'id_str': '759065736895533056', 'text': '@wottow a beautiful scene, starring @MM_62_1234_14 and @pixelsorter https://t.co/6pAJDcXn6x', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wottow', 'name': 'fine of light', 'id': 225137991, 'id_str': '225137991', 'indices': [0, 7]}, {'screen_name': 'MM_62_1234_14', 'name': 'MM-62-1234-14', 'id': 3181660408, 'id_str': '3181660408', 'indices': [36, 50]}, {'screen_name': 'pixelsorter', 'name': 'Pixel Sorter', 'id': 2802867446, 'id_str': '2802867446', 'indices': [55, 67]}], 'urls': [], 'media': [{'id': 759065733573677056, 'id_str': '759065733573677056', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'url': 'https://t.co/6pAJDcXn6x', 'display_url': 'pic.twitter.com/6pAJDcXn6x', 'expanded_url': 'https://twitter.com/imgconvos/status/759065736895533056/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 759065733573677056, 'id_str': '759065733573677056', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'url': 'https://t.co/6pAJDcXn6x', 'display_url': 'pic.twitter.com/6pAJDcXn6x', 'expanded_url': 'https://twitter.com/imgconvos/status/759065736895533056/photo/1', 'type': 'animated_gif', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Coi-Q1LUkAAhswS.mp4'}]}}]}, 'source': '<a href=""http://www.twitter.com/imgconvo"" rel=""nofollow"">imgconvo</a>', 'in_reply_to_status_id': 674286516366012416, 'in_reply_to_status_id_str': '674286516366012416', 'in_reply_to_user_id': 225137991, 'in_reply_to_user_id_str': '225137991', 'in_reply_to_screen_name': 'wottow', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, created_at=datetime.datetime(2016, 7, 29, 16, 39, 9), id=759065736895533056, id_str='759065736895533056', text='@wottow a beautiful scene, starring @MM_62_1234_14 and @pixelsorter https://t.co/6pAJDcXn6x', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'wottow', 'name': 'fine of light', 'id': 225137991, 'id_str': '225137991', 'indices': [0, 7]}, {'screen_name': 'MM_62_1234_14', 'name': 'MM-62-1234-14', 'id': 3181660408, 'id_str': '3181660408', 'indices': [36, 50]}, {'screen_name': 'pixelsorter', 'name': 'Pixel Sorter', 'id': 2802867446, 'id_str': '2802867446', 'indices': [55, 67]}], 'urls': [], 'media': [{'id': 759065733573677056, 'id_str': '759065733573677056', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'url': 'https://t.co/6pAJDcXn6x', 'display_url': 'pic.twitter.com/6pAJDcXn6x', 'expanded_url': 'https://twitter.com/imgconvos/status/759065736895533056/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}}]}, extended_entities={'media': [{'id': 759065733573677056, 'id_str': '759065733573677056', 'indices': [68, 91], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/Coi-Q1LUkAAhswS.jpg', 'url': 'https://t.co/6pAJDcXn6x', 'display_url': 'pic.twitter.com/6pAJDcXn6x', 'expanded_url': 'https://twitter.com/imgconvos/status/759065736895533056/photo/1', 'type': 'animated_gif', 'sizes': {'small': {'w': 340, 'h': 340, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 600, 'resize': 'fit'}, 'large': {'w': 600, 'h': 600, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'variants': [{'bitrate': 0, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/tweet_video/Coi-Q1LUkAAhswS.mp4'}]}}]}, source='imgconvo', source_url='http://www.twitter.com/imgconvo', in_reply_to_status_id=674286516366012416, in_reply_to_status_id_str='674286516366012416', in_reply_to_user_id=225137991, in_reply_to_user_id_str='225137991', in_reply_to_screen_name='wottow', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=2, favorited=False, retweeted=False, possibly_sensitive=False, lang='en')",FALSE,FALSE,Š_ image bot convos Š_,1,0,872
8.27E+17,8.27E+17,StobbeKindra,,prabida,None,1,31,0,2/1/2017 18:07,82,FALSE,127,en,TRUE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Tue Mar 14 09:06:50 +0000 2017', 'id': 841576341803741184, 'id_str': '841576341803741184', 'text': ""j'aimerais ’étre une dent pr pouvoir sentir la sensation de plaisir qu'elle ressent lorsqu'elle p’©n’åtre ta chapelure"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'fr'}, created_at=datetime.datetime(2017, 3, 14, 9, 6, 50), id=841576341803741184, id_str='841576341803741184', text=""j'aimerais ’étre une dent pr pouvoir sentir la sensation de plaisir qu'elle ressent lorsqu'elle p’©n’åtre ta chapelure"", truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='Twitter for Android', source_url='http://twitter.com/download/android', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='fr')",FALSE,FALSE,Kindra Stobbe,1,0,66
2529023630,2529023630,cgagraphics,#botALLY,8086 in Turbo Mode Š—¢ by @derekarnold,http://t.co/HGEP3DYuKt,1451,12,123,5/28/2014 4:13,4,FALSE,72096,en,FALSE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sat Dec 31 03:09:06 +0000 2016', 'id': 815032001736675328, 'id_str': '815032001736675328', 'text': '@Lowpolybot https://t.co/lYeE14VHmv', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lowpolybot', 'name': 'Lowpoly Bot', 'id': 2865812463, 'id_str': '2865812463', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, 'source': '<a href=""http://cga.graphics"" rel=""nofollow"">CGAGraphics2</a>', 'in_reply_to_status_id': 815031754574745600, 'in_reply_to_status_id_str': '815031754574745600', 'in_reply_to_user_id': 2865812463, 'in_reply_to_user_id_str': '2865812463', 'in_reply_to_screen_name': 'Lowpolybot', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}, created_at=datetime.datetime(2016, 12, 31, 3, 9, 6), id=815032001736675328, id_str='815032001736675328', text='@Lowpolybot https://t.co/lYeE14VHmv', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Lowpolybot', 'name': 'Lowpoly Bot', 'id': 2865812463, 'id_str': '2865812463', 'indices': [0, 11]}], 'urls': [], 'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, extended_entities={'media': [{'id': 815031999241089024, 'id_str': '815031999241089024', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C0-TSPtXcAAjRkC.jpg', 'url': 'https://t.co/lYeE14VHmv', 'display_url': 'pic.twitter.com/lYeE14VHmv', 'expanded_url': 'https://twitter.com/cgagraphics/status/815032001736675328/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 960, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 567, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 800, 'resize': 'fit'}}}]}, source='CGAGraphics2', source_url='http://cga.graphics', in_reply_to_status_id=815031754574745600, in_reply_to_status_id_str='815031754574745600', in_reply_to_user_id=2865812463, in_reply_to_user_id_str='2865812463', in_reply_to_screen_name='Lowpolybot', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=2, favorited=False, retweeted=False, possibly_sensitive=False, lang='und')",FALSE,FALSE,cga.graphics,1,0,1046
4629779173,4629779173,ngthaohuong97,,Female,None,0,3,0,12/22/2015 9:15,0,FALSE,0,en,FALSE,,FALSE,TRUE,Helen Nguyen,1,0,473
8.41E+17,8.41E+17,m_h_nishimura,"London, England",,None,14,347,0,3/12/2017 14:59,2,FALSE,0,en,TRUE,,FALSE,FALSE,Michael Nishimura,1,0,27
1669431482,1669431482,TheYearofLuigi,On the track,REMEMBER MY NAME.,https://t.co/S4EJdKUDqR,504,11,48,8/14/2013 3:49,5,FALSE,41380,en,TRUE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sat Apr 08 00:52:55 +0000 2017', 'id': 850511741842849793, 'id_str': '850511741842849793', 'text': 'RT @howdareubotwme: how dare you oppugn me.  how dare you oppugn me , on the year of Luigi', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'howdareubotwme', 'name': 'wint', 'id': 794640585256640512, 'id_str': '794640585256640512', 'indices': [3, 18]}], 'urls': []}, 'source': '<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Apr 08 00:48:43 +0000 2017', 'id': 850510685419319297, 'id_str': '850510685419319297', 'text': 'how dare you oppugn me.  how dare you oppugn me , on the year of Luigi', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 4, 8, 0, 52, 55), id=850511741842849793, id_str='850511741842849793', text='RT @howdareubotwme: how dare you oppugn me.  how dare you oppugn me , on the year of Luigi', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'howdareubotwme', 'name': 'wint', 'id': 794640585256640512, 'id_str': '794640585256640512', 'indices': [3, 18]}], 'urls': []}, source='RoundTeam', source_url='https://roundteam.co', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, retweeted_status=Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sat Apr 08 00:48:43 +0000 2017', 'id': 850510685419319297, 'id_str': '850510685419319297', 'text': 'how dare you oppugn me.  how dare you oppugn me , on the year of Luigi', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 4, 8, 0, 48, 43), id=850510685419319297, id_str='850510685419319297', text='how dare you oppugn me.  how dare you oppugn me , on the year of Luigi', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='Cheap Bots, Done Quick!', source_url='http://cheapbotsdonequick.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=1, favorite_count=0, favorited=False, retweeted=False, lang='en'), is_quote_status=False, retweet_count=1, favorite_count=0, favorited=False, retweeted=False, lang='en')",FALSE,FALSE,He's-a-back!,1,0,1333
3240509924,3240509924,litpatches_txt,,A bot by @lizardengland that combines great literary works with World of Warcraft (and other game) patch notes.,None,304,0,21,6/9/2015 6:09,1,FALSE,423,en,FALSE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sun Jan 10 18:58:58 +0000 2016', 'id': 686260963226431488, 'id_str': '686260963226431488', 'text': ""Hume's A Treatise of Human Nature but with Talent specializations"", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://www.lizengland.com"" rel=""nofollow"">literary patch notes bot</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 3, 'favorite_count': 2, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2016, 1, 10, 18, 58, 58), id=686260963226431488, id_str='686260963226431488', text=""Hume's A Treatise of Human Nature but with Talent specializations"", truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='literary patch notes bot', source_url='http://www.lizengland.com', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=3, favorite_count=2, favorited=False, retweeted=False, lang='en')",FALSE,FALSE,litpatches_txt,1,1,669
2553103718,2553103718,everysimile,,Twittering every simile in the english language. Task will complete in a long time. A bot by @rainshapes,None,520,5,52,6/7/2014 18:44,0,FALSE,96610,en,TRUE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Sat Apr 08 02:00:07 +0000 2017', 'id': 850528650588016641, 'id_str': '850528650588016641', 'text': 'abashes as an almanack', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""https://twitter.com/rainshapes"" rel=""nofollow"">Every Simile</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 4, 8, 2, 0, 7), id=850528650588016641, id_str='850528650588016641', text='abashes as an almanack', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='Every Simile', source_url='https://twitter.com/rainshapes', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",FALSE,FALSE,Every Simile,1,1,1036
8.41E+17,8.41E+17,J_C_Christensen,"Fairfax, IA",,None,28,516,0,3/12/2017 0:53,67,FALSE,44,en,TRUE,"Status(_api=<tweepy.api.API object at 0x118029518>, _json={'created_at': 'Wed Apr 05 22:32:00 +0000 2017', 'id': 849751500616339456, 'id_str': '849751500616339456', 'text': '@chelseahandler She also said she would just be a ""daughter"" and not part of the administration...that didn\'t last long', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chelseahandler', 'name': 'Chelsea Handler', 'id': 19877186, 'id_str': '19877186', 'indices': [0, 15]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 849722996931440641, 'in_reply_to_status_id_str': '849722996931440641', 'in_reply_to_user_id': 19877186, 'in_reply_to_user_id_str': '19877186', 'in_reply_to_screen_name': 'chelseahandler', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2017, 4, 5, 22, 32), id=849751500616339456, id_str='849751500616339456', text='@chelseahandler She also said she would just be a ""daughter"" and not part of the administration...that didn\'t last long', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'chelseahandler', 'name': 'Chelsea Handler', 'id': 19877186, 'id_str': '19877186', 'indices': [0, 15]}], 'urls': []}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=849722996931440641, in_reply_to_status_id_str='849722996931440641', in_reply_to_user_id=19877186, in_reply_to_user_id_str='19877186', in_reply_to_screen_name='chelseahandler', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en')",FALSE,TRUE,Jeff Christensen,1,0,27
